Case_ID,Timestamp,Src_IP,Dst_IP,Scr_port,Dst_port,Flags,S/C
7,2017/07/05 19:25:36.394204000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.394207000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.394208000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.394485000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.394492000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:36.394651000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:36.394753000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.394843000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:36.395034000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:36.395211000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.395226000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.395460000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.395725000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.395969000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.396211000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.396477000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.396718000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.396969000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.397299000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.397681000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:36.398950000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:36.399011000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.393618000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.393632000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.393682000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.394064000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.394300000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.394613000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.394617000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.394778000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.394834000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.394968000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.395072000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.395177000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.395338000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.395368000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.395561000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.395579000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.395753000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.395830000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.395945000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.396136000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.396160000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.396307000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.396434000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.396556000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.396627000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.396818000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.396853000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.397011000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:37.397181000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.397308000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.397333000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:37.397574000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.397815000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.398067000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.398318000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.398584000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.398814000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.399065000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.399332000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.399688000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:37.401293000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:37.401357000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.395736000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.395749000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.395800000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.396181000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.396555000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.396768000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.396850000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397006000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397092000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.397197000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397281000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.397388000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397519000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.397581000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397771000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.397773000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.397965000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.398007000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.398176000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.398321000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.398368000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.398512000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.398560000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.398752000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.398799000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.398944000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.399152000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.399296000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.399328000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:38.399513000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.399519000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:38.399779000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.400017000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.400283000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.400517000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.400782000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.401015000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.401278000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.401516000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.401956000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:38.401990000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:38.402779000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:38.402801000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.397775000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.397789000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.397838000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.398220000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.398609000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.398852000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.398931000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399090000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399118000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.399284000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399347000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.399473000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399656000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.399665000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399858000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.399865000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.400050000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.400132000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.400241000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.400368000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.400433000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.400604000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.400846000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.400884000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.401078000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.401169000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.401352000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.401455000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:39.401591000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.401614000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:39.401900000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.402114000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.402356000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.402621000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.402851000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.403103000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.403368000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.403612000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.403987000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:39.405500000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:39.405750000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.399825000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.400019000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.400179000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.400648000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.400863000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.400938000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401098000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401197000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.401288000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401382000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.401480000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401617000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.401672000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401866000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.401868000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.402057000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.402114000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.402283000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.402383000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.402476000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.402614000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.402668000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.402862000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.402878000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.403052000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:40.403115000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.403379000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.403437000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:40.403615000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.403866000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.404117000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.404403000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.404618000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.404868000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.405118000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.405384000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.405612000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.406045000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:40.406094000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:40.406853000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:40.406906000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.401937000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.401951000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.402001000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.402382000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.402816000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.403019000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.403091000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.403241000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.403330000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.403434000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.404072000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.404089000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.404139000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.404208000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.404326000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.404522000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.405069000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.405072000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.405073000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.405203000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.405323000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.405513000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.405518000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:41.406074000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.406077000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.406078000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.406360000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:41.406364000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:41.407036000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407037000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407037000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407038000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407200000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407449000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.407679000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.408012000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.408360000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:41.409628000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:41.409879000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.404268000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.404282000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.404332000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.404713000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.405385000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.405603000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.405660000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.405842000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.405868000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.406102000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.406150000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.406343000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.406438000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.406659000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.406724000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.407075000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.407238000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.407242000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.407410000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.407511000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.407671000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:42.408041000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.408044000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.408160000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.408332000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:25:42.408393000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.408699000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.408913000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.409267000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.409436000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.409661000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.409929000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.410166000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.410552000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:42.412141000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:25:42.412191000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.406347000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.406363000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.406413000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.406795000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.407477000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.407634000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.407758000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.407918000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.407941000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.408213000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.408235000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.408393000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.408507000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.408586000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.408778000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:25:43.409022000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.409025000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.409247000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:25:43.409274000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
